filename,program,branch_pattern,cache_pattern,size_tier,predictor_stress_type,expected_dominant_miss_type,backend,compiler,arch,SIZE,N,SEED,warmup_iterations,taken,nottaken,sink,validation,reps,roi_elapsed_seconds_mean,roi_elapsed_seconds_median,roi_elapsed_seconds_stddev,perf_available,instructions_total,cycles_total,branches_total,branch_misses_total,cache_references_total,cache_misses_total,task_clock_ms,context_switches,cpu_migrations,page_faults,time_elapsed,observed_ipc,observed_cpi,observed_branch_miss_rate,observed_cache_miss_rate,observed_branch_density,observed_cache_refs_per_instruction,branches_to_N_ratio,plausible
1998_grid_b40_collatz_value_transform__c48_exponential_backoff_probe,1998_grid_b40_collatz_value_transform__c48_exponential_backoff_probe.c,collatz_value_transform,exponential_backoff_probe,large_L3,value-dependent,capacity (uniform random),native_host,15.2.0,x86_64,1048576,5000000,2654435769,200000,0,5000000,18441380032465550784,PASS,5,0.011049376,0.01102693,8.3478e-05,1,140063167.2,53859421.8,13116036.0,7509.6,4959906.2,127971.2,0,0.4,0.0,1091.6,0.013649,2.60058,0.38452,0.000572,0.025802,0.093644,0.035412,2.62322,1
1999_grid_b40_collatz_value_transform__c49_binary_heap_parent_child,1999_grid_b40_collatz_value_transform__c49_binary_heap_parent_child.c,collatz_value_transform,binary_heap_parent_child,xlarge_DRAM,value-dependent,capacity (uniform random),native_host,15.2.0,x86_64,8388608,8000000,2654435769,200000,0,8000000,18438157841791946876,PASS,5,0.06267326,0.063543476,0.001445571,1,322721896.2,309237944.0,55417375.4,5743239.6,2776879.8,1607928.4,0,0.6,0.0,8259.2,0.083095,1.0437,0.95822,0.103636,0.578807,0.171719,0.008604,6.92718,1
2000_grid_b40_collatz_value_transform__c50_streaming_with_periodic_flush,2000_grid_b40_collatz_value_transform__c50_streaming_with_periodic_flush.c,collatz_value_transform,streaming_with_periodic_flush,small_L1,value-dependent,compulsory+streaming (prefetch-friendly),native_host,15.2.0,x86_64,4096,1000000,2654435769,100000,0,1000000,18445670178365559582,PASS,5,0.000899982,0.000901862,1.1789e-05,1,23982643.2,4746923.4,2361340.0,6542.0,28103.2,13177.0,0,0.0,0.0,71.0,0.001419,5.0532,0.19794,0.00277,0.469184,0.09846,0.001172,2.36134,1
2001_grid_b41_markov_chain_3state__c01_sequential_unit_stride,2001_grid_b41_markov_chain_3state__c01_sequential_unit_stride.c,markov_chain_3state,sequential_unit_stride,small_L1,history-correlated,compulsory+streaming (prefetch-friendly),native_host,15.2.0,x86_64,4096,1000000,2654435769,100000,111541,888459,18446032756851533098,PASS,5,0.003799362,0.003805065,1.7639e-05,1,34526686.6,16471162.2,4475124.0,217713.0,31644.0,15115.4,0,0.6,0.0,71.0,0.003007,2.09624,0.47706,0.048649,0.476081,0.129614,0.000916,4.47512,1
2002_grid_b41_markov_chain_3state__c02_sequential_wraparound_large,2002_grid_b41_markov_chain_3state__c02_sequential_wraparound_large.c,markov_chain_3state,sequential_wraparound_large,medium_L2,history-correlated,compulsory+streaming (prefetch-friendly),native_host,15.2.0,x86_64,65536,3000000,2654435769,200000,333932,2666068,18444605518553188257,PASS,5,0.011192003,0.01120989,5.1114e-05,1,96261597.2,46343609.8,12817921.2,643179.0,46296.4,22535.4,0,0.4,0.0,131.6,0.011609,2.07716,0.48146,0.050178,0.485289,0.133157,0.000481,4.27264,1
2003_grid_b41_markov_chain_3state__c03_fixed_stride_small,2003_grid_b41_markov_chain_3state__c03_fixed_stride_small.c,markov_chain_3state,fixed_stride_small,large_L3,history-correlated,compulsory+streaming (prefetch-friendly),native_host,15.2.0,x86_64,1048576,5000000,2654435769,200000,556257,4443743,18443161163494437449,PASS,5,0.018369498,0.01837431,1.8029e-05,1,170523777.8,81566390.8,22317587.2,988206.0,2739723.4,110044.0,0,0.4,0.0,1092.0,0.021765,2.0906,0.47834,0.044279,0.040165,0.130877,0.016066,4.46352,1
2004_grid_b41_markov_chain_3state__c04_fixed_stride_large,2004_grid_b41_markov_chain_3state__c04_fixed_stride_large.c,markov_chain_3state,fixed_stride_large,xlarge_DRAM,history-correlated,compulsory+streaming (prefetch-friendly),native_host,15.2.0,x86_64,8388608,8000000,2654435769,200000,890586,7109414,18441019290564756595,PASS,5,0.075468494,0.075379227,0.000856472,1,336295324.6,318120646.8,46636689.8,1550708.6,22381976.6,13880518.4,0,1.6,0.0,8259.4,0.096159,1.05716,0.94596,0.033251,0.620175,0.138678,0.066555,5.82956,1
2005_grid_b41_markov_chain_3state__c05_random_small_working_set,2005_grid_b41_markov_chain_3state__c05_random_small_working_set.c,markov_chain_3state,random_small_working_set,small_L1,history-correlated,temporal reuse (capacity-sensitive),native_host,15.2.0,x86_64,4096,1000000,2654435769,100000,111541,888459,18446033530592751610,PASS,5,0.004218078,0.004215001,5.4833e-05,1,35627150.8,18193208.2,4475594.2,232390.4,31541.8,12164.0,0,0.0,0.0,70.0,0.005372,1.9584,0.51066,0.051923,0.384316,0.125623,0.000885,4.4756,1
2006_grid_b41_markov_chain_3state__c06_random_full_working_set,2006_grid_b41_markov_chain_3state__c06_random_full_working_set.c,markov_chain_3state,random_full_working_set,medium_L2,history-correlated,capacity (uniform random),native_host,15.2.0,x86_64,65536,3000000,2654435769,200000,333932,2666068,18444606920832105507,PASS,5,0.012272904,0.012252693,4.6198e-05,1,99523701.8,50754096.0,12828154.6,616068.0,46934.4,20745.2,0,0.6,0.0,132.0,0.013427,1.96092,0.50994,0.048025,0.442631,0.128895,0.000472,4.27604,1
2007_grid_b41_markov_chain_3state__c07_matrix_row_major,2007_grid_b41_markov_chain_3state__c07_matrix_row_major.c,markov_chain_3state,matrix_row_major,large_L3,history-correlated,mixed spatial (traversal-order dependent),native_host,15.2.0,x86_64,1048576,5000000,2654435769,200000,556257,4443743,18443165861580449345,PASS,5,0.041508359,0.04146806,8.7222e-05,1,202037881.0,172870688.6,22371287.4,998501.2,456846.2,138714.6,0,0.0,0.0,1091.4,0.04643,1.16872,0.85564,0.044633,0.303401,0.110728,0.002261,4.47426,1
2008_grid_b41_markov_chain_3state__c08_matrix_col_major,2008_grid_b41_markov_chain_3state__c08_matrix_col_major.c,markov_chain_3state,matrix_col_major,xlarge_DRAM,history-correlated,mixed spatial (traversal-order dependent),native_host,15.2.0,x86_64,8388608,8000000,2654435769,200000,890586,7109414,18441021913199758313,PASS,5,0.077183779,0.076839462,0.001332653,1,385662585.0,368176477.0,46667910.6,1725718.2,8976454.6,1667577.0,0,1.2,0.0,8260.4,0.098031,1.04762,0.95464,0.036979,0.185773,0.121007,0.023275,5.8335,1
2009_grid_b41_markov_chain_3state__c09_matrix_tiled_blocked,2009_grid_b41_markov_chain_3state__c09_matrix_tiled_blocked.c,markov_chain_3state,matrix_tiled_blocked,small_L1,history-correlated,mixed spatial (traversal-order dependent),native_host,15.2.0,x86_64,4096,1000000,2654435769,100000,111541,888459,18446033965596750266,PASS,5,0.007721295,0.007722745,1.9117e-05,1,55506256.6,32863671.2,6688064.4,223878.6,33727.6,12764.4,0,0.2,0.0,70.4,0.009205,1.68898,0.59206,0.033474,0.378,0.120492,0.000608,6.68804,1
2010_grid_b41_markov_chain_3state__c10_pointer_chase_linked_list,2010_grid_b41_markov_chain_3state__c10_pointer_chase_linked_list.c,markov_chain_3state,pointer_chase_linked_list,medium_L2,history-correlated,"compulsory+latency-bound (dependent loads, no prefetch)",native_host,15.2.0,x86_64,65536,3000000,2654435769,200000,333932,2666068,18444606216329458553,PASS,5,0.013089229,0.013076512,4.801e-05,1,98644091.2,54799686.8,10061849.4,646437.0,54574.6,23965.8,0,0.0,0.0,196.4,0.015052,1.8001,0.5555,0.064246,0.438928,0.102002,0.000553,3.35394,1
2011_grid_b41_markov_chain_3state__c11_sliding_window,2011_grid_b41_markov_chain_3state__c11_sliding_window.c,markov_chain_3state,sliding_window,large_L3,history-correlated,mixed/unclassified,native_host,15.2.0,x86_64,1048576,5000000,2654435769,200000,556257,4443743,18443169765434981283,PASS,5,0.031351563,0.031361698,3.0241e-05,1,206934947.8,132812658.0,22352723.0,1076232.2,458330.8,126443.8,0,0.8,0.0,1092.0,0.03528,1.5581,0.64178,0.048148,0.275608,0.108018,0.002215,4.47054,1
2012_grid_b41_markov_chain_3state__c12_prime_stride_anti_alias,2012_grid_b41_markov_chain_3state__c12_prime_stride_anti_alias.c,markov_chain_3state,prime_stride_anti_alias,xlarge_DRAM,history-correlated,compulsory+streaming (prefetch-friendly),native_host,15.2.0,x86_64,8388608,8000000,2654435769,200000,890586,7109414,18441025652532094785,PASS,5,0.058194061,0.058892655,0.001355063,1,336137273.6,280266904.8,46610853.4,1549438.8,13233158.6,4464210.6,0,1.2,0.0,8259.2,0.07843,1.19948,0.83378,0.033242,0.337338,0.138666,0.039368,5.82638,1
2013_grid_b41_markov_chain_3state__c13_two_stream_interleaved,2013_grid_b41_markov_chain_3state__c13_two_stream_interleaved.c,markov_chain_3state,two_stream_interleaved,small_L1,history-correlated,mixed/unclassified,native_host,15.2.0,x86_64,4096,1000000,2654435769,100000,111541,888459,18446033268696301048,PASS,5,0.004049946,0.004070429,3.8664e-05,1,41148780.0,17549650.2,4479345.2,228419.6,32342.8,12218.4,0,0.0,0.0,70.8,0.005174,2.34476,0.42648,0.050995,0.377298,0.108857,0.000786,4.47936,1
2014_grid_b41_markov_chain_3state__c14_temporal_burst_reuse,2014_grid_b41_markov_chain_3state__c14_temporal_burst_reuse.c,markov_chain_3state,temporal_burst_reuse,medium_L2,history-correlated,mixed/unclassified,native_host,15.2.0,x86_64,65536,3000000,2654435769,200000,333932,2666068,18444606885216176205,PASS,5,0.012345524,0.012344081,3.0948e-05,1,105888735.2,51075155.8,12822699.2,625172.0,44519.0,19662.4,0,0.8,0.0,132.2,0.012721,2.07322,0.48236,0.048755,0.441516,0.121096,0.00042,4.27422,1
2015_grid_b41_markov_chain_3state__c15_reverse_sequential,2015_grid_b41_markov_chain_3state__c15_reverse_sequential.c,markov_chain_3state,reverse_sequential,large_L3,history-correlated,compulsory+streaming (prefetch-friendly),native_host,15.2.0,x86_64,1048576,5000000,2654435769,200000,556257,4443743,18443169446715597110,PASS,5,0.018507894,0.018492486,6.008e-05,1,170534174.2,82045455.8,22319518.2,1000762.8,443236.6,145306.4,0,0.2,0.0,1091.0,0.022549,2.07854,0.48112,0.044838,0.327756,0.13088,0.002599,4.4639,1
2016_grid_b41_markov_chain_3state__c16_block_sparse,2016_grid_b41_markov_chain_3state__c16_block_sparse.c,markov_chain_3state,block_sparse,xlarge_DRAM,history-correlated,mixed spatial (traversal-order dependent),native_host,15.2.0,x86_64,8388608,8000000,2654435769,200000,890586,7109414,18440764778564005943,PASS,5,0.032192521,0.032158447,9.9422e-05,1,372931305.2,194195233.8,54795035.8,1762930.8,1214348.8,920093.4,0,0.8,0.0,8260.4,0.052147,1.92042,0.52074,0.032173,0.757689,0.146931,0.003256,6.84938,1
2017_grid_b41_markov_chain_3state__c17_zipf_like_hot_buckets,2017_grid_b41_markov_chain_3state__c17_zipf_like_hot_buckets.c,markov_chain_3state,zipf_like_hot_buckets,small_L1,history-correlated,temporal reuse (skewed/hot-set),native_host,15.2.0,x86_64,4096,1000000,2654435769,100000,111541,888459,18446056723915898598,PASS,5,0.007783346,0.007769996,6.6258e-05,1,42724807.0,32932890.2,5804435.4,487384.2,34647.2,17513.4,0,0.2,0.0,70.0,0.00867,1.29734,0.7708,0.083967,0.505499,0.135857,0.000811,5.80444,1
2018_grid_b41_markov_chain_3state__c18_producer_consumer_two_pointer,2018_grid_b41_markov_chain_3state__c18_producer_consumer_two_pointer.c,markov_chain_3state,producer_consumer_two_pointer,medium_L2,history-correlated,mixed/unclassified,native_host,15.2.0,x86_64,65536,3000000,2654435769,200000,333932,2666068,18444605924409651307,PASS,5,0.01231612,0.012271504,0.000146386,1,117088124.8,50855196.2,17622845.6,683407.0,48575.0,26349.2,0,0.6,0.0,132.0,0.012446,2.3025,0.43436,0.03878,0.541955,0.150509,0.000415,5.87426,1
2019_grid_b41_markov_chain_3state__c19_matrix_diagonal_wavefront,2019_grid_b41_markov_chain_3state__c19_matrix_diagonal_wavefront.c,markov_chain_3state,matrix_diagonal_wavefront,large_L3,history-correlated,mixed spatial (traversal-order dependent),native_host,15.2.0,x86_64,1048576,5000000,2654435769,200000,556257,4443743,18443165230329619826,PASS,5,0.051252671,0.051077121,0.00035824,1,276005684.0,210831157.2,41132880.8,1031711.8,394277.8,253163.2,0,0.6,0.0,1091.4,0.055969,1.30916,0.76386,0.025082,0.642113,0.149029,0.001429,8.22658,1
2020_grid_b41_markov_chain_3state__c20_hot_cold_phase_alternation,2020_grid_b41_markov_chain_3state__c20_hot_cold_phase_alternation.c,markov_chain_3state,hot_cold_phase_alternation,xlarge_DRAM,history-correlated,temporal reuse (skewed/hot-set),native_host,15.2.0,x86_64,8388608,8000000,2654435769,200000,890586,7109414,18441046874758315497,PASS,5,0.08718153,0.087210983,0.001014251,1,396419725.8,361005442.4,58656717.6,1664884.0,4784998.4,3210295.6,0,1.2,0.0,8259.4,0.107763,1.09812,0.91066,0.028384,0.670893,0.147966,0.01207,7.33208,1
2021_grid_b41_markov_chain_3state__c21_pyramid_multiresolution_stride,2021_grid_b41_markov_chain_3state__c21_pyramid_multiresolution_stride.c,markov_chain_3state,pyramid_multiresolution_stride,small_L1,history-correlated,compulsory+streaming (prefetch-friendly),native_host,15.2.0,x86_64,4096,1000000,2654435769,100000,111541,888459,18446043873704215609,PASS,5,0.003844084,0.003847723,3.0312e-05,1,38959800.2,16763136.6,4480459.2,216650.6,32202.2,14104.2,0,0.2,0.0,70.4,0.004401,2.3243,0.43028,0.048355,0.434887,0.115002,0.000826,4.48044,1
2022_grid_b41_markov_chain_3state__c22_tensor_3d_slice_poor_locality,2022_grid_b41_markov_chain_3state__c22_tensor_3d_slice_poor_locality.c,markov_chain_3state,tensor_3d_slice_poor_locality,medium_L2,history-correlated,mixed/unclassified,native_host,15.2.0,x86_64,65536,3000000,2654435769,200000,333932,2666068,18444606186614830463,PASS,5,0.012373423,0.012369399,8.2578e-05,1,134689912.8,51139263.2,12823861.6,636294.8,42761.6,19862.6,0,0.2,0.0,132.2,0.013368,2.63382,0.37968,0.049618,0.463848,0.09521,0.000318,4.27462,1
2023_grid_b41_markov_chain_3state__c23_struct_of_array_field_burst,2023_grid_b41_markov_chain_3state__c23_struct_of_array_field_burst.c,markov_chain_3state,struct_of_array_field_burst,large_L3,history-correlated,compulsory+streaming (prefetch-friendly),native_host,15.2.0,x86_64,1048576,5000000,2654435769,200000,556257,4443743,18443168549567697089,PASS,5,0.031640679,0.031611345,0.000200955,1,196710434.6,134092214.2,22348326.4,1110112.8,2318788.4,119243.2,0,0.2,0.0,1091.6,0.035616,1.467,0.68168,0.049673,0.051421,0.11361,0.011788,4.46966,1
2024_grid_b41_markov_chain_3state__c24_banked_interleaved_access,2024_grid_b41_markov_chain_3state__c24_banked_interleaved_access.c,markov_chain_3state,banked_interleaved_access,xlarge_DRAM,history-correlated,compulsory+streaming (prefetch-friendly),native_host,15.2.0,x86_64,8388608,8000000,2654435769,200000,890586,7109414,18441027054760360658,PASS,5,0.030450809,0.030383673,0.000251289,1,376934469.8,187474344.0,46578158.2,1558718.2,1221310.4,737904.2,0,0.8,0.0,8259.8,0.050943,2.01078,0.49738,0.033465,0.604194,0.123571,0.00324,5.82226,1
2025_grid_b41_markov_chain_3state__c25_lru_recency_weighted_reuse,2025_grid_b41_markov_chain_3state__c25_lru_recency_weighted_reuse.c,markov_chain_3state,lru_recency_weighted_reuse,small_L1,history-correlated,temporal reuse (capacity-sensitive),native_host,15.2.0,x86_64,4096,1000000,2654435769,100000,111541,888459,18446048051671157769,PASS,5,0.009692354,0.009685242,4.7745e-05,1,50035711.6,41092813.8,6032346.6,737776.8,36183.6,15833.8,0,0.4,0.0,70.4,0.010891,1.21764,0.82128,0.122303,0.437712,0.120561,0.000723,6.03236,1
2026_grid_b41_markov_chain_3state__c26_geometric_stride_growth,2026_grid_b41_markov_chain_3state__c26_geometric_stride_growth.c,markov_chain_3state,geometric_stride_growth,medium_L2,history-correlated,compulsory+streaming (prefetch-friendly),native_host,15.2.0,x86_64,65536,3000000,2654435769,200000,333932,2666068,18444607197045174857,PASS,5,0.012299592,0.012305215,2.1171e-05,1,109319472.0,51002903.8,16267003.8,807938.2,45968.4,23451.0,0,0.4,0.0,131.6,0.013555,2.1434,0.46656,0.049667,0.510862,0.148802,0.00042,5.42234,1
2027_grid_b41_markov_chain_3state__c27_reduction_broadcast_pattern,2027_grid_b41_markov_chain_3state__c27_reduction_broadcast_pattern.c,markov_chain_3state,reduction_broadcast_pattern,large_L3,history-correlated,compulsory+streaming (prefetch-friendly),native_host,15.2.0,x86_64,1048576,5000000,2654435769,200000,556257,4443743,18443082651737710815,PASS,5,0.019358464,0.019234959,0.000255533,1,184600268.6,85735688.2,31279739.2,1084297.6,458422.6,131874.6,0,0.6,0.0,1092.2,0.02216,2.15336,0.46444,0.034664,0.287297,0.169446,0.002483,6.25596,1
2028_grid_b41_markov_chain_3state__c28_morton_zorder_traversal,2028_grid_b41_markov_chain_3state__c28_morton_zorder_traversal.c,markov_chain_3state,morton_zorder_traversal,xlarge_DRAM,history-correlated,mixed spatial (traversal-order dependent),native_host,15.2.0,x86_64,8388608,8000000,2654435769,200000,890586,7109414,18441023907427325112,PASS,5,0.055347232,0.05549086,0.000255049,1,681624397.0,283515699.0,63030348.8,1656128.0,1317370.0,947822.2,0,1.2,0.0,8259.6,0.07589,2.4042,0.41594,0.026275,0.719478,0.092471,0.001933,7.87878,1
2029_grid_b41_markov_chain_3state__c29_ping_pong_cache_thrash,2029_grid_b41_markov_chain_3state__c29_ping_pong_cache_thrash.c,markov_chain_3state,ping_pong_cache_thrash,small_L1,history-correlated,conflict/associativity,native_host,15.2.0,x86_64,4096,1000000,2654435769,100000,111541,888459,18446032913620226025,PASS,5,0.006459457,0.006460436,2.0918e-05,1,42277947.2,27620468.8,4483862.6,261938.2,33382.4,15004.2,0,0.4,0.0,71.0,0.007256,1.53068,0.6533,0.058419,0.44985,0.106057,0.000789,4.48388,1
2030_grid_b41_markov_chain_3state__c30_gather_scatter_indirect_table,2030_grid_b41_markov_chain_3state__c30_gather_scatter_indirect_table.c,markov_chain_3state,gather_scatter_indirect_table,medium_L2,history-correlated,capacity (uniform random),native_host,15.2.0,x86_64,65536,3000000,2654435769,200000,333932,2666068,18444619952789053738,PASS,5,0.010104969,0.010101173,0.000121344,1,107129186.8,41820571.4,10256203.4,719083.6,42648.0,17280.8,0,0.2,0.0,135.0,0.011608,2.5618,0.39038,0.070112,0.40366,0.095737,0.000398,3.41874,1
2031_grid_b41_markov_chain_3state__c31_fibonacci_stride,2031_grid_b41_markov_chain_3state__c31_fibonacci_stride.c,markov_chain_3state,fibonacci_stride,large_L3,history-correlated,compulsory+streaming (prefetch-friendly),native_host,15.2.0,x86_64,1048576,5000000,2654435769,200000,556257,4443743,18443170211039492460,PASS,5,0.022125025,0.022085996,0.000201402,1,222586739.4,98485137.4,22326965.4,1056986.6,3949383.8,116449.4,0,0.8,0.0,1091.6,0.025146,2.26026,0.44244,0.047341,0.029483,0.100307,0.017743,4.46538,1
2032_grid_b41_markov_chain_3state__c32_hilbert_curve_traversal,2032_grid_b41_markov_chain_3state__c32_hilbert_curve_traversal.c,markov_chain_3state,hilbert_curve_traversal,xlarge_DRAM,history-correlated,mixed spatial (traversal-order dependent),native_host,15.2.0,x86_64,8388608,8000000,2654435769,200000,890586,7109414,18441022183331977818,PASS,5,0.371917333,0.371855551,0.000262635,1,2256463916.8,1509543036.2,361865913.6,34675194.8,1656284.2,1018113.4,0,3.8,0.0,8259.0,0.399744,1.4948,0.66898,0.095823,0.614693,0.160369,0.000734,45.23324,0
2033_grid_b41_markov_chain_3state__c33_cache_set_conflict_stress,2033_grid_b41_markov_chain_3state__c33_cache_set_conflict_stress.c,markov_chain_3state,cache_set_conflict_stress,small_L1,history-correlated,conflict/associativity,native_host,15.2.0,x86_64,4096,1000000,2654435769,100000,111541,888459,18446370936194960537,PASS,5,0.003937416,0.003925969,6.764e-05,1,28014686.4,17069887.8,4470238.8,262277.0,29599.0,9126.8,0,0.0,0.0,70.4,0.005001,1.64132,0.6093,0.058671,0.30874,0.159568,0.001056,4.47024,1
2034_grid_b41_markov_chain_3state__c34_variable_length_burst_reuse,2034_grid_b41_markov_chain_3state__c34_variable_length_burst_reuse.c,markov_chain_3state,variable_length_burst_reuse,medium_L2,history-correlated,capacity (uniform random),native_host,15.2.0,x86_64,65536,3000000,2654435769,200000,333932,2666068,18444611511530672478,PASS,5,0.012972777,0.012943475,6.7329e-05,1,102465057.8,53498292.6,16012412.2,988682.2,39498.4,15820.2,0,0.2,0.0,131.2,0.014716,1.91534,0.52212,0.061745,0.400266,0.156272,0.000385,5.33748,1
