run_dir,program,backend,cpu_type,bp_type_raw,l1d_size,l1i_size,l2_size,n_override,stats_available,instructions_total,cycles_total,branches_total,branch_misses_total,dcache_accesses,dcache_misses,icache_accesses,icache_misses,l2_accesses,l2_misses,sim_seconds,observed_ipc,observed_cpi,observed_branch_miss_rate,observed_cache_miss_rate,observed_icache_miss_rate,unmatched_metrics
199_b20_random_threshold_walk__c19_matrix_diagonal_wavefront,199_b20_random_threshold_walk__c19_matrix_diagonal_wavefront,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,872761.0,1197442.0,0.0,0.0,121034.0,1360.0,1197366.0,469.0,1830.0,1781.0,0.000599,0.7289,1.372,0.0,0.011237,0.000392,branches_total;branch_misses_total
200_b20_random_threshold_walk__c20_hot_cold_phase_alternation,200_b20_random_threshold_walk__c20_hot_cold_phase_alternation,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,676459.0,899002.0,0.0,0.0,121013.0,1361.0,898926.0,477.0,1839.0,1786.0,0.00045,0.7525,1.329,0.0,0.011247,0.000531,branches_total;branch_misses_total
201_b21_loop_carried_running_state__c21_pyramid_multiresolution_stride,201_b21_loop_carried_running_state__c21_pyramid_multiresolution_stride,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,540028.0,677055.0,0.0,0.0,121166.0,1357.0,676979.0,467.0,1825.0,1776.0,0.000339,0.7976,1.2537,0.0,0.0112,0.00069,branches_total;branch_misses_total
202_b21_loop_carried_running_state__c22_tensor_3d_slice_poor_locality,202_b21_loop_carried_running_state__c22_tensor_3d_slice_poor_locality,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,554624.0,730990.0,0.0,0.0,121139.0,1367.0,730914.0,475.0,1843.0,1793.0,0.000365,0.7587,1.318,0.0,0.011285,0.00065,branches_total;branch_misses_total
203_b21_loop_carried_running_state__c23_struct_of_array_field_burst,203_b21_loop_carried_running_state__c23_struct_of_array_field_burst,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,571139.0,716774.0,0.0,0.0,121132.0,1362.0,716698.0,476.0,1839.0,1790.0,0.000358,0.7968,1.255,0.0,0.011244,0.000664,branches_total;branch_misses_total
204_b21_loop_carried_running_state__c24_banked_interleaved_access,204_b21_loop_carried_running_state__c24_banked_interleaved_access,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,554452.0,730789.0,0.0,0.0,121083.0,1356.0,730713.0,475.0,1832.0,1782.0,0.000365,0.7587,1.318,0.0,0.011199,0.00065,branches_total;branch_misses_total
205_b21_loop_carried_running_state__c25_lru_recency_weighted_reuse,205_b21_loop_carried_running_state__c25_lru_recency_weighted_reuse,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,756463.0,1020887.0,0.0,0.0,156255.0,1360.0,1020809.0,467.0,1828.0,1777.0,0.00051,0.741,1.3496,0.0,0.008704,0.000457,branches_total;branch_misses_total
206_b21_loop_carried_running_state__c26_geometric_stride_growth,206_b21_loop_carried_running_state__c26_geometric_stride_growth,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,547034.0,690299.0,0.0,0.0,121068.0,1363.0,690223.0,473.0,1837.0,1789.0,0.000345,0.7925,1.2619,0.0,0.011258,0.000685,branches_total;branch_misses_total
207_b21_loop_carried_running_state__c27_reduction_broadcast_pattern,207_b21_loop_carried_running_state__c27_reduction_broadcast_pattern,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,539061.0,663411.0,0.0,0.0,121117.0,1356.0,663335.0,476.0,1833.0,1783.0,0.000332,0.8126,1.2307,0.0,0.011196,0.000718,branches_total;branch_misses_total
208_b21_loop_carried_running_state__c28_morton_zorder_traversal,208_b21_loop_carried_running_state__c28_morton_zorder_traversal,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,1018722.0,1433178.0,0.0,0.0,121065.0,1357.0,1433102.0,472.0,1830.0,1781.0,0.000717,0.7108,1.4068,0.0,0.011209,0.000329,branches_total;branch_misses_total
209_b21_loop_carried_running_state__c29_ping_pong_cache_thrash,209_b21_loop_carried_running_state__c29_ping_pong_cache_thrash,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,555290.0,725104.0,0.0,0.0,121045.0,1363.0,725028.0,455.0,1819.0,1769.0,0.000363,0.7658,1.3058,0.0,0.01126,0.000628,branches_total;branch_misses_total
210_b21_loop_carried_running_state__c30_gather_scatter_indirect_table,210_b21_loop_carried_running_state__c30_gather_scatter_indirect_table,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,533500.0,612995.0,0.0,0.0,147313.0,1701.0,612919.0,461.0,2163.0,2027.0,0.000306,0.8703,1.149,0.0,0.011547,0.000752,branches_total;branch_misses_total
211_b22_drifting_threshold_periodic_reset__c21_pyramid_multiresolution_stride,211_b22_drifting_threshold_periodic_reset__c21_pyramid_multiresolution_stride,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,601915.0,720660.0,0.0,0.0,121325.0,1368.0,720584.0,476.0,1845.0,1792.0,0.00036,0.8352,1.1973,0.0,0.011275,0.000661,branches_total;branch_misses_total
212_b22_drifting_threshold_periodic_reset__c22_tensor_3d_slice_poor_locality,212_b22_drifting_threshold_periodic_reset__c22_tensor_3d_slice_poor_locality,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,621791.0,737944.0,0.0,0.0,121299.0,1365.0,737868.0,456.0,1822.0,1770.0,0.000369,0.8426,1.1868,0.0,0.011253,0.000618,branches_total;branch_misses_total
213_b22_drifting_threshold_periodic_reset__c23_struct_of_array_field_burst,213_b22_drifting_threshold_periodic_reset__c23_struct_of_array_field_burst,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,623305.0,719798.0,0.0,0.0,121274.0,1365.0,719722.0,471.0,1837.0,1786.0,0.00036,0.8659,1.1548,0.0,0.011256,0.000654,branches_total;branch_misses_total
214_b22_drifting_threshold_periodic_reset__c24_banked_interleaved_access,214_b22_drifting_threshold_periodic_reset__c24_banked_interleaved_access,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,621439.0,737471.0,0.0,0.0,121230.0,1360.0,737395.0,458.0,1819.0,1767.0,0.000369,0.8427,1.1867,0.0,0.011218,0.000621,branches_total;branch_misses_total
215_b22_drifting_threshold_periodic_reset__c25_lru_recency_weighted_reuse,215_b22_drifting_threshold_periodic_reset__c25_lru_recency_weighted_reuse,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,876043.0,1111710.0,0.0,0.0,156353.0,1370.0,1111632.0,471.0,1842.0,1791.0,0.000556,0.788,1.269,0.0,0.008762,0.000424,branches_total;branch_misses_total
216_b22_drifting_threshold_periodic_reset__c26_geometric_stride_growth,216_b22_drifting_threshold_periodic_reset__c26_geometric_stride_growth,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,602866.0,759863.0,0.0,0.0,121185.0,1368.0,759787.0,477.0,1846.0,1793.0,0.00038,0.7934,1.2604,0.0,0.011289,0.000628,branches_total;branch_misses_total
217_b22_drifting_threshold_periodic_reset__c27_reduction_broadcast_pattern,217_b22_drifting_threshold_periodic_reset__c27_reduction_broadcast_pattern,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,594939.0,785807.0,0.0,0.0,121277.0,1366.0,785731.0,468.0,1835.0,1782.0,0.000393,0.7571,1.3208,0.0,0.011263,0.000596,branches_total;branch_misses_total
218_b22_drifting_threshold_periodic_reset__c28_morton_zorder_traversal,218_b22_drifting_threshold_periodic_reset__c28_morton_zorder_traversal,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,1129693.0,1573186.0,0.0,0.0,121181.0,1362.0,1573110.0,456.0,1819.0,1769.0,0.000787,0.7181,1.3926,0.0,0.011239,0.00029,branches_total;branch_misses_total
219_b22_drifting_threshold_periodic_reset__c29_ping_pong_cache_thrash,219_b22_drifting_threshold_periodic_reset__c29_ping_pong_cache_thrash,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,611192.0,802029.0,0.0,0.0,121158.0,1364.0,801953.0,450.0,1815.0,1763.0,0.000401,0.7621,1.3122,0.0,0.011258,0.000561,branches_total;branch_misses_total
220_b22_drifting_threshold_periodic_reset__c30_gather_scatter_indirect_table,220_b22_drifting_threshold_periodic_reset__c30_gather_scatter_indirect_table,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,682530.0,956052.0,0.0,0.0,147458.0,1714.0,955976.0,478.0,2193.0,2054.0,0.000478,0.7139,1.4007,0.0,0.011624,0.0005,branches_total;branch_misses_total
221_b23_popcount_parity__c21_pyramid_multiresolution_stride,221_b23_popcount_parity__c21_pyramid_multiresolution_stride,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,545217.0,664959.0,0.0,0.0,120993.0,1360.0,664883.0,449.0,1810.0,1762.0,0.000332,0.8199,1.2196,0.0,0.01124,0.000675,branches_total;branch_misses_total
222_b23_popcount_parity__c22_tensor_3d_slice_poor_locality,222_b23_popcount_parity__c22_tensor_3d_slice_poor_locality,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,564992.0,658780.0,0.0,0.0,120950.0,1351.0,658704.0,462.0,1814.0,1767.0,0.000329,0.8576,1.166,0.0,0.01117,0.000701,branches_total;branch_misses_total
223_b23_popcount_parity__c23_struct_of_array_field_burst,223_b23_popcount_parity__c23_struct_of_array_field_burst,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,566957.0,740739.0,0.0,0.0,120943.0,1358.0,740665.0,476.0,1835.0,1786.0,0.00037,0.7654,1.3065,0.0,0.011228,0.000643,branches_total;branch_misses_total
224_b23_popcount_parity__c24_banked_interleaved_access,224_b23_popcount_parity__c24_banked_interleaved_access,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,564884.0,658665.0,0.0,0.0,120908.0,1361.0,658591.0,462.0,1824.0,1776.0,0.000329,0.8576,1.166,0.0,0.011256,0.000701,branches_total;branch_misses_total
225_b23_popcount_parity__c25_lru_recency_weighted_reuse,225_b23_popcount_parity__c25_lru_recency_weighted_reuse,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,756131.0,1031223.0,0.0,0.0,156033.0,1367.0,1031147.0,478.0,1846.0,1795.0,0.000516,0.7332,1.3638,0.0,0.008761,0.000464,branches_total;branch_misses_total
226_b23_popcount_parity__c26_geometric_stride_growth,226_b23_popcount_parity__c26_geometric_stride_growth,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,546374.0,701514.0,0.0,0.0,120870.0,1360.0,701440.0,464.0,1825.0,1778.0,0.000351,0.7788,1.2839,0.0,0.011252,0.000661,branches_total;branch_misses_total
227_b23_popcount_parity__c27_reduction_broadcast_pattern,227_b23_popcount_parity__c27_reduction_broadcast_pattern,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,538495.0,660722.0,0.0,0.0,120944.0,1360.0,660648.0,455.0,1816.0,1768.0,0.00033,0.815,1.227,0.0,0.011245,0.000689,branches_total;branch_misses_total
228_b23_popcount_parity__c28_morton_zorder_traversal,228_b23_popcount_parity__c28_morton_zorder_traversal,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,1029137.0,1433014.0,0.0,0.0,120858.0,1355.0,1432940.0,467.0,1823.0,1777.0,0.000717,0.7182,1.3924,0.0,0.011212,0.000326,branches_total;branch_misses_total
229_b23_popcount_parity__c29_ping_pong_cache_thrash,229_b23_popcount_parity__c29_ping_pong_cache_thrash,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,554626.0,702320.0,0.0,0.0,120848.0,1359.0,702246.0,465.0,1825.0,1777.0,0.000351,0.7897,1.2663,0.0,0.011246,0.000662,branches_total;branch_misses_total
230_b23_popcount_parity__c30_gather_scatter_indirect_table,230_b23_popcount_parity__c30_gather_scatter_indirect_table,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,532931.0,714371.0,0.0,0.0,147122.0,1699.0,714295.0,479.0,2179.0,2047.0,0.000357,0.746,1.3405,0.0,0.011548,0.000671,branches_total;branch_misses_total
231_b24_monotonic_drift_saturating__c21_pyramid_multiresolution_stride,231_b24_monotonic_drift_saturating__c21_pyramid_multiresolution_stride,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,562863.0,698152.0,0.0,0.0,121162.0,1357.0,698076.0,477.0,1835.0,1785.0,0.000349,0.8062,1.2404,0.0,0.0112,0.000683,branches_total;branch_misses_total
232_b24_monotonic_drift_saturating__c22_tensor_3d_slice_poor_locality,232_b24_monotonic_drift_saturating__c22_tensor_3d_slice_poor_locality,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,582770.0,713469.0,0.0,0.0,121148.0,1360.0,713393.0,457.0,1818.0,1768.0,0.000357,0.8168,1.2243,0.0,0.011226,0.000641,branches_total;branch_misses_total
233_b24_monotonic_drift_saturating__c23_struct_of_array_field_burst,233_b24_monotonic_drift_saturating__c23_struct_of_array_field_burst,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,584710.0,700817.0,0.0,0.0,121130.0,1363.0,700741.0,466.0,1830.0,1781.0,0.00035,0.8343,1.1986,0.0,0.011252,0.000665,branches_total;branch_misses_total
234_b24_monotonic_drift_saturating__c24_banked_interleaved_access,234_b24_monotonic_drift_saturating__c24_banked_interleaved_access,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,582606.0,713288.0,0.0,0.0,121081.0,1368.0,713212.0,457.0,1826.0,1776.0,0.000357,0.8168,1.2243,0.0,0.011298,0.000641,branches_total;branch_misses_total
235_b24_monotonic_drift_saturating__c25_lru_recency_weighted_reuse,235_b24_monotonic_drift_saturating__c25_lru_recency_weighted_reuse,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,879797.0,1183460.0,0.0,0.0,156238.0,1359.0,1183382.0,467.0,1827.0,1778.0,0.000592,0.7434,1.3452,0.0,0.008698,0.000395,branches_total;branch_misses_total
236_b24_monotonic_drift_saturating__c26_geometric_stride_growth,236_b24_monotonic_drift_saturating__c26_geometric_stride_growth,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,564202.0,744602.0,0.0,0.0,121084.0,1364.0,744526.0,477.0,1842.0,1792.0,0.000372,0.7577,1.3197,0.0,0.011265,0.000641,branches_total;branch_misses_total
237_b24_monotonic_drift_saturating__c27_reduction_broadcast_pattern,237_b24_monotonic_drift_saturating__c27_reduction_broadcast_pattern,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,556204.0,691893.0,0.0,0.0,121111.0,1357.0,691817.0,469.0,1827.0,1777.0,0.000346,0.8039,1.244,0.0,0.011205,0.000678,branches_total;branch_misses_total
238_b24_monotonic_drift_saturating__c28_morton_zorder_traversal,238_b24_monotonic_drift_saturating__c28_morton_zorder_traversal,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,1132884.0,1345235.0,0.0,0.0,121065.0,1364.0,1345159.0,484.0,1849.0,1801.0,0.000673,0.8421,1.1874,0.0,0.011267,0.00036,branches_total;branch_misses_total
239_b24_monotonic_drift_saturating__c29_ping_pong_cache_thrash,239_b24_monotonic_drift_saturating__c29_ping_pong_cache_thrash,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,574430.0,742653.0,0.0,0.0,121039.0,1363.0,742577.0,457.0,1821.0,1772.0,0.000371,0.7735,1.2929,0.0,0.011261,0.000615,branches_total;branch_misses_total
240_b24_monotonic_drift_saturating__c30_gather_scatter_indirect_table,240_b24_monotonic_drift_saturating__c30_gather_scatter_indirect_table,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,761669.0,874363.0,0.0,0.0,147310.0,1702.0,874287.0,488.0,2191.0,2055.0,0.000437,0.8711,1.148,0.0,0.011554,0.000558,branches_total;branch_misses_total
241_b25_rare_exception_1_in_1024__c21_pyramid_multiresolution_stride,241_b25_rare_exception_1_in_1024__c21_pyramid_multiresolution_stride,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,523620.0,618466.0,0.0,0.0,121136.0,1353.0,618390.0,466.0,1820.0,1771.0,0.000309,0.8466,1.1811,0.0,0.011169,0.000754,branches_total;branch_misses_total
242_b25_rare_exception_1_in_1024__c22_tensor_3d_slice_poor_locality,242_b25_rare_exception_1_in_1024__c22_tensor_3d_slice_poor_locality,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,543533.0,668390.0,0.0,0.0,121127.0,1360.0,668314.0,450.0,1811.0,1763.0,0.000334,0.8132,1.2297,0.0,0.011228,0.000673,branches_total;branch_misses_total
243_b25_rare_exception_1_in_1024__c23_struct_of_array_field_burst,243_b25_rare_exception_1_in_1024__c23_struct_of_array_field_burst,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,545478.0,676284.0,0.0,0.0,121106.0,1359.0,676208.0,464.0,1824.0,1777.0,0.000338,0.8066,1.2398,0.0,0.011222,0.000686,branches_total;branch_misses_total
244_b25_rare_exception_1_in_1024__c24_banked_interleaved_access,244_b25_rare_exception_1_in_1024__c24_banked_interleaved_access,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,543377.0,668215.0,0.0,0.0,121058.0,1364.0,668139.0,449.0,1814.0,1766.0,0.000334,0.8132,1.2297,0.0,0.011267,0.000672,branches_total;branch_misses_total
245_b25_rare_exception_1_in_1024__c25_lru_recency_weighted_reuse,245_b25_rare_exception_1_in_1024__c25_lru_recency_weighted_reuse,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,774508.0,1089642.0,0.0,0.0,156211.0,1350.0,1089564.0,477.0,1828.0,1781.0,0.000545,0.7108,1.4069,0.0,0.008642,0.000438,branches_total;branch_misses_total
246_b25_rare_exception_1_in_1024__c26_geometric_stride_growth,246_b25_rare_exception_1_in_1024__c26_geometric_stride_growth,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,524974.0,742082.0,0.0,0.0,121027.0,1354.0,742006.0,473.0,1828.0,1780.0,0.000371,0.7074,1.4136,0.0,0.011188,0.000637,branches_total;branch_misses_total
247_b25_rare_exception_1_in_1024__c27_reduction_broadcast_pattern,247_b25_rare_exception_1_in_1024__c27_reduction_broadcast_pattern,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,516971.0,581821.0,0.0,0.0,121091.0,1364.0,581745.0,454.0,1819.0,1770.0,0.000291,0.8885,1.1254,0.0,0.011264,0.00078,branches_total;branch_misses_total
248_b25_rare_exception_1_in_1024__c28_morton_zorder_traversal,248_b25_rare_exception_1_in_1024__c28_morton_zorder_traversal,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,1047611.0,1442537.0,0.0,0.0,121073.0,1351.0,1442461.0,457.0,1809.0,1762.0,0.000721,0.7262,1.377,0.0,0.011159,0.000317,branches_total;branch_misses_total
249_b25_rare_exception_1_in_1024__c29_ping_pong_cache_thrash,249_b25_rare_exception_1_in_1024__c29_ping_pong_cache_thrash,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,537186.0,623987.0,0.0,0.0,121013.0,1358.0,623911.0,449.0,1808.0,1760.0,0.000312,0.8609,1.1616,0.0,0.011222,0.00072,branches_total;branch_misses_total
250_b25_rare_exception_1_in_1024__c30_gather_scatter_indirect_table,250_b25_rare_exception_1_in_1024__c30_gather_scatter_indirect_table,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,526378.0,741804.0,0.0,0.0,147283.0,1697.0,741728.0,475.0,2173.0,2040.0,0.000371,0.7096,1.4093,0.0,0.011522,0.00064,branches_total;branch_misses_total
251_b26_warmup_then_steady__c21_pyramid_multiresolution_stride,251_b26_warmup_then_steady__c21_pyramid_multiresolution_stride,gem5,AtomicSimpleCPU,default (CPU model's built-in predictor; GEM5_BP_TYPE not set),32kB,32kB,256kB,20000,1,484288.0,616094.0,0.0,0.0,121031.0,1354.0,616018.0,469.0,1824.0,1777.0,0.000308,0.7861,1.2722,0.0,0.011187,0.000761,branches_total;branch_misses_total
